id,sentence_id,text,category,preannotation,created_at,updated_at,user
195,No sequence ID (upload ID: 19717),"በኢትዮጵያ በዓይነቱ የተለየ ነው የተባለው የሳይንስ ሙዚየም ተመረቀ. 
    ዛሬ መስከረም 24/2015 ዓ.ም. በኢትዮጵያ በዓይነቱ የተለየ ነው የተባለ የሳይንስና ሥነ ጥበብ ሙዚየም በዋና ከተማዋ አዲስ አበባ ተመርቆ ተከፍቷል ጠቅላይ ሚኒስትር ዐቢይ አሕመድ መርቀው የከፈቱት ይህ ሙዚየም፣ የቀለበት ቅርጽ ያለውና መሃሉ ላይ የጉልላት ቅርጽ ያለው ህንጻን የያዘ ሲሆን በሰባት ሔክታር መሬት ላይ ያረፈ ነው...",technology,No preannotation,2023-01-05 00:30:32.035725+00:00,2023-01-05 00:30:32.035753+00:00,yonasgebeyaw1990
199,No sequence ID (upload ID: 19720),"ታዋቂው ሶማሊያዊ ጋዜጠኛ በቦምብ ጥቃት ተገደለ. 
    አልሸባብን በሰላ በመተቸት የሚታወቀው ሶማሊያዊ ጋዜጠኛ በዋና ከተማዋ ሞቃዲሾ ውስጥ በተፈጸመ የአጥፍቶ ጠፊ ጥቃት ተገድሏል አብዲአዚዝ መሀሙድ ጉሌድ ወይም አብዲአዚዝ አፍሪካ በመባል የሚታወቀው ይህ ጋዜጠኛ ከቀትር በኋላ በከተማው ከሚገኝ ሬስቶራንት ሲወጣ ኢላማ ተደርጎም ነው የተገደለው...",politics,No preannotation,2023-01-05 00:30:55.351155+00:00,2023-01-05 00:30:55.351185+00:00,yonasgebeyaw1990
200,No sequence ID (upload ID: 19721),"ቻይናና ሩሲያ በጨረቃ ላይ የጠፈር ጣቢያ ለመገንባት ተስማሙ. 
    ቻይናና ሩሲያ በጨረቃ ላይ የጠፈር ጣቢያ ለመገንባት ተስማምተዋል የሩሲያ የጠፈር ኤጀንሲ ሮስኮሞስ እንዳስታወቀው ከቻይና ብሔራዊ የጠፈር አስተዳደር ጋር በጨረቃ ላይ፣ ወይም በዛቢያዋ ላይ የምርምር ማዕከል ለመገንባት ከስምምነት ላይ መደረሱን ነው...",technology,No preannotation,2023-01-05 00:30:59.614522+00:00,2023-01-05 00:30:59.614551+00:00,yonasgebeyaw1990
201,No sequence ID (upload ID: 19722),"ፑቲን የሰሞኑ የዩክሬን መልሶ ማጥቃት ‘ከዓላማችን አያሰናክለንም’ አሉ. 
    ዩክሬን በቅርቡ የከፈተችው መልሶ ማጥቃት ዘመቻ ሩሲያ ከያዘችው ዓላማ እንደማያደናቅፋት ፑቲን ተናገሩ ፑቲን ይህን የተናገሩት የዩክሬን መልሶ ማጥቃቱ ከተከፈተ በኋላ ለመጀመሪያ ጊዜ በሰጡት አስተያየት ነው...",politics,No preannotation,2023-01-05 00:31:02.538870+00:00,2023-01-05 00:31:02.538898+00:00,yonasgebeyaw1990
202,No sequence ID (upload ID: 19723),"የኢትዮጵያ ሠራዊት ጋሸናንና ሸዋ ሮቢትን ጨምሮ በርካታ ቦታዎችን ከአማጺያኑ በማስለቀቅ መቆጣጠሩ ተገለጸ. 
    በጠቅላይ ሚኒስትር ዐቢይ አሕመድ እየተመራ ያለው የኢትዮጵያ ጦር ጋሸናን ጨምሮ ሌሎች ቁልፍ ቦታዎችን መቆጣጠሩን የመንግሥት ኮሙኒኬሽን አገልግሎት አስታወቀ የመንግሥት ኮሙኒኬሽን አገልግሎት ኃላፊ ለገሰ ቱሉ (ዶ/ር) ዛሬ ኅዳር 22/2014 ዓ.ም በሰጡት መግለጫ መከላከያ ሠራዊትና የአማራ ክልል ኃይሎች በጋሸና ግንባር፤ አርቢት፣ አቀት፣ ዳቦ እና ጋሸና ከተሞችን ተቆጣጥረዋል ብለዋል...",politics,No preannotation,2023-01-05 00:31:05.788015+00:00,2023-01-05 00:31:05.788043+00:00,yonasgebeyaw1990
205,No sequence ID (upload ID: 19725),"ዩክሬናዊያን ስልካችሁን ‘በደንብ ቻርጅ አድርጉ’ ተባሉ. 
    የዩክሬን ብሔራዊ የኃይል አገልግሎት ኩባንያ ዩክሬናዊያን ‘ስልካችሁን በደንብ ቻርጅ አድርጉ’ ሲል ምክር ሰጠ ዩክሬናዊያን ስልካቸውን ብቻም ሳይሆን ማንኛውንም በኤሌክትሪክ ኃይል የሚሠሩ የቤት ቁሳቁሶችን ‘አጥግበው ቻርጅ እንዲያደርጉ’ አሳስቧል...",politics,No preannotation,2023-01-05 00:31:25.313014+00:00,2023-01-05 00:31:25.313043+00:00,yonasgebeyaw1990
206,No sequence ID (upload ID: 19726),"ሰሜን ኮሪያ የጦር መሳሪያ ለሩሲያ እያቀረበች መሆኗን ሪፖርቶች ጠቁሙ. 
    በዩክሬን ላይ በፈጸመችው ወረራ ምክንያት ምዕራባውያን ጠንካራ ማዕቀብ የጣሉባት ሩሲያ የጦር መሳሪያ ፍላጎቷን ለማሟላት ፊቷን ወደ ሰሜን ኮሪያ ስለማዞሯ ሪፖርቶች ጠቆሙ ኒው ዮርክ ታይምስ የአሜሪካ የደኅንነት መረጃዎችን ጠቅሶ እንደዘገበው ከሆነ፣ ሞስኮ በሚሊዮን የሚቆጠሩ ከባድ ተተኳሾችን እና ሮኬቶችን ከፒዮንግያንግ ገዝታለች...",politics,No preannotation,2023-01-05 00:31:28.060274+00:00,2023-01-05 00:31:28.060305+00:00,yonasgebeyaw1990
207,No sequence ID (upload ID: 19727),"ናጎርኖ-ካራባህ ግጭት፡ የአዘርባጃን ሁለተኛ ከተማ በአርሜኒያ ኃይሎች መመታቷ ተገለፀ. 
    በናጎርኖ-ካራባህ ግዛት ይገባኛል በቀድሞ ሶቪየት ሪፐብሊክ አካል በነበሩት አዘርባጃንና አርሜኒያ መካከል የተቀሰቀሰው ግጭት ቀጥሎ የአዘርባጃን ሁለተኛ ከተማ የሆነችው ጋንጃ በአርሜኒያ ኃይሎች መመታቷ ተገለፀ የአዘርባጃን ኃይሎች የግዛቷን ዋና ከተማ ስቴፓናከርት ላይ ጥቃት ካደረሱ በኋላ የራስ ገዝ አስተዳደሯ ባለሥልጣናት የአዘርባጃን የጋንጃን የጦር አየር ማሪፊያ መምታታቸውን አስታውቀዋል...",politics,No preannotation,2023-01-05 00:31:31.977293+00:00,2023-01-05 00:31:31.977325+00:00,yonasgebeyaw1990
208,No sequence ID (upload ID: 19728),"ስፖርት፡ እንግሊዝ ለመጀመሪያ ጊዜ ለጥቁር ስፖርተኛ ሐውልት ያቆመችው መቼ እንደሆነ ያውቃሉ?. 
    ጃክ ሌዝሊ፤ የእንግሊዝ ብሔራዊ ቡድንን ማልያ አጥልቆ ታሪክ ከሠራ 100 ዓመታት ሊሞላው ቢሆን እንኳ በቅጡ የሚያስታውሰው ሰው አልነበረም ይህ የሆነው በቆዳው ቀለም ብቻ ነው...",sports,No preannotation,2023-01-05 00:31:34.361748+00:00,2023-01-05 00:31:34.361778+00:00,yonasgebeyaw1990
209,No sequence ID (upload ID: 19729),"ኮሮናቫይረስ፡ በቻይናዋ ዉሃን 500 ሺህ ሰዎች በኮቪድ-19 ተይዘው ነበር ተባለ. 
    ከቻይናዋ ከተማ ዉሃን ነዋሪዎች መካከል 5 በመቶ ያህሉ በኮሮናቫይረስ ተይዘው ነበር ሲል የቻይና በሽታ መቆጣጠርና መከላከል ማዕከል ተመራማሪዎች ጥናት ይፋ አደረገ በዚህ ጥናት መረጃ መሰረት የዉሃን ሕዝብ ብዛት 11 ሚሊዮን ሲሆን ከእነዚህም መካከል 500,000 ያህሉ በቫይረሱ ተይዘው ነበር ማለት ነው...",health,No preannotation,2023-01-05 00:31:36.882230+00:00,2023-01-05 00:31:36.882257+00:00,yonasgebeyaw1990
210,No sequence ID (upload ID: 19730),"በሱዳን ዳርፉር የጦር ወንጀል ተጠርጣሪዎች በዓለም አቀፉ የወንጀል ፍርድ ቤት ሊቀርቡ ነው. 
    በሱዳን ዳርፉር የተፈጸሙ ወንጀሎች እና የመብት ጥሰቶች ከ20 ዓመታት በኋላ ለመጀመሪያ ጊዜ በዓለም አቀፉ የወንጀል ፍርድ ቤት (አይሲሲ) ሊዳኙ መሆኑ ተገልጿል በቀድሞው የሱዳን መንግስት ድጋፍ ይደረግላቸው የነበሩት የጃንጃዊድ ሚሊሻ መሪ የነበሩ ተጠርጠሪ በጦር ወንጀልና ኢሰብአዊ ጭካኔዎችን በመፈጸም በሚል ክስ ስር 31 መዝገቦች ተከፍተውባቸዋል...",politics,No preannotation,2023-01-05 00:31:39.137084+00:00,2023-01-05 00:31:39.137114+00:00,yonasgebeyaw1990
211,No sequence ID (upload ID: 19731),"የሕንድ ፍርድ ቤት በህጻናት ጥቃት ዙሪያ የሚሰጠውን ቅጣት መቀነሱ ቁጣን ቀሰቀሰ. 
    የሕንድ ጠቅላይ ፍርድ ቤት በ12 ዓመቷ ልጅ ላይ ፆታዊ ጥቃት ፈጽሟል የተባለው ግለሰብ ከተጠቂዋ ጋር ""የቆዳ ለቆዳ ንክኪ አልፈጠረም"" በሚል አወዛጋቢ ውሳኔ በመስጠቱ እና በሌላ የፍርድ ውሳኔ የ10 ዓመት ወንድ ልጅ ላይ የአፍ ወሲባዊ ጥቃት የፈጸመን ግለሰብ የእስር ጊዜ እንዲቀንስ ማድረጉ ቁጣ ቀስቅሷል የጠቅላይ ፍርድ ቤቱ ውሳኔ ይፋ የተደረገው በሰሜን ኡታር ፕራዴሽ ግዛት የሚገኘው አላባድ ከፍተኛ ፍርድ ቤት ነው...",politics,No preannotation,2023-01-05 00:31:43.351104+00:00,2023-01-05 00:31:43.351132+00:00,yonasgebeyaw1990
213,No sequence ID (upload ID: 19732),"""ለሃያ አመታት ያህል ለኮሮናቫይረስ ወረርሽኝ ስዘጋጅ ነበር"" የንፅህና ሱሰኛው. 
    የመፍራት ደረጃችን ቢለያይም፤ ብዙዎቻችን ጀርምን እንፈራለን የቢቢሲው ጋዜጠኛ ፒተር ጎፊን ጀርሞችን በመፍራት፣ ጀርሞችን ከቤቱም ሆነ ከአካባቢው ሙሉ በሙሉ እንዲወገዱ ለሁለት አስርት አመታት ጥሯል...",health,No preannotation,2023-01-05 00:31:49.101367+00:00,2023-01-05 00:31:49.101408+00:00,yonasgebeyaw1990
214,No sequence ID (upload ID: 19733),"የሩሲያ ጄኔራሎች እየተሰወሩ ያለበት ምስጢር ምንድነው?. 
    ባለፈው ግንቦት እጅግ ውስብስብ ነው የሚባለው ኤስዩ-25 ጄት ተመታ ከዶንባስ ሰማይ ላይ ተምዘግዝጎ ወደቀ...",politics,No preannotation,2023-01-05 00:31:51.514021+00:00,2023-01-05 00:31:51.514051+00:00,yonasgebeyaw1990
215,No sequence ID (upload ID: 19734),"ሩሲያ እና ዩክሬን: ሩሲያ ከአፍሪካ ጋር የጠበቀ ግንኙነት እንዴት ፈጠረች?. 
    ሩሲያ በቅርብ አመታት በአፍሪካ ተጽዕኖዋን እያሰፋች ነው ከዩክሬን ወረራ በኋላ አዳዲሶቹ አጋሮቿ ድጋፍ እንዲሰጧት ወይም እንደተባበሩት መንግሥታት ባሉ ዓለም አቀፍ ድርጅቶች ቢያንስ ገለልተኛ ሆነው እንዲቆዩ ትጠብቃለች...",politics,No preannotation,2023-01-05 00:31:53.562986+00:00,2023-01-05 00:31:53.563016+00:00,yonasgebeyaw1990
216,No sequence ID (upload ID: 19735),"ኮቪድ-19፡ በብራዚል የሚሰጠው እርዳታ ከቆመ ሚሊዮኖች ለድህነት ሊዳረጉ እንደሚችሉ ጥናት አመለከተ. 
    በብራዚል የኮሮናቫይረስ ወረርሽኝን ተከትሎ በየወሩ የሚሰጠው የአስቸኳይ ጊዜ እርዳታ ከቆመ፤ 15 ሚሊዮን ሰዎችን  ለድህነት ሊዳረጉ እንደሚችሉ አንድ ጥናት አመለከተ ወረርሽኙ ያሳደረውን ቀውስ ለመቀነስ፤ እስካሁን በአገሪቷ ከ67 ሚሊዮን በላይ ሰዎች እርዳታውን ተቀብለዋል...",health,No preannotation,2023-01-05 00:31:56.742210+00:00,2023-01-05 00:31:56.742240+00:00,yonasgebeyaw1990
217,No sequence ID (upload ID: 19736),"የሶማሊያ ምርጫ በተያዘለት ጊዜ እንደሚካሄድ ተነገረ. 
    በሶማሊያ ባለሥልጣናት መካከል የተከሰተው አለመግባባት ሲጠበቅ የነበረውንና በቅርቡ ሊካሄድ የታቀደውን ምርጫ እንደማያስተጓጉለው ተነገረ ከፕሬዝዳንት ሞሐመድ ፋርማጆ ጋር ውዝግብ ውስጥ የገቡት የሶማሊያው ጠቅላይ ሚኒስትር ሞሐመድ ሁሴን ሮብሌ ናቸው የተፈጠረው አለመግባባት ለረጅም ጊዜ በተራዘመው የአገሪቱ ምርጫ ላይ ተጽእኖ አይኖረውም ሲሉ የተናገሩት...",politics,No preannotation,2023-01-05 00:31:58.976982+00:00,2023-01-05 00:31:58.977011+00:00,yonasgebeyaw1990
219,No sequence ID (upload ID: 19737),"የመስከረም 11 ሽብር ጥቃት 'አድራጊ ፈጣሪ' እንዴት ከኤፍቢአይ አፍንጫ አመለጠ?. 
    ከ20 ዓመት በፊት በኢትዮጵያ ቀን አቆጣጠር መስከረም 1...",politics,No preannotation,2023-01-05 00:32:00.739440+00:00,2023-01-05 00:32:00.739469+00:00,yonasgebeyaw1990
220,No sequence ID (upload ID: 19738),"ተጠርጣሪ ሲደበደብ የሚያሳይ ቪድዮ ከወጣ በኋላ 3 ፖሊሶች ታገዱ. 
    አንድ ተጠርጣሪ መሬት ላይ ተዘርሮ በተደጋጋሚ ሲደበደብ የሚያሳይ ቪድዮ መውጣቱን ተከትሎ ሦስት የአርካንሳስ ፖሊሶች ከሥራ ታገዱ ከፖሊሶቹ አንዱ ተጠርጣሪውን በተደጋጋሚ ጭንቅላቱን በቡጢ ሲደበድበውና ከአስፋልት ጠርዝ ጋርም ጭንቅላቱን ሲያጋጨው ቪድዮው ያሳያል...",politics,No preannotation,2023-01-05 00:32:04.648528+00:00,2023-01-05 00:32:04.648559+00:00,yonasgebeyaw1990
221,No sequence ID (upload ID: 19739),"የፓኪስታን ፕሬዝዳንት ደፋሪዎች ላይ ከባድ ቅጣት የሚጥል ሕግ ላይ ፈረሙ. 
    የፓኪስታን ፕሬዝዳንት በመድፈር ወንጀል የተከሰሱ ሰዎች በፍጥነት የቅጣት ውሳኔ እንዲተላለፍባቸው እንዲሁም ጠንከር ያለ ቅጣት እንዲጣልባቸው የሚያስችል ሕግ ላይ ፊርማቸውን አኖሩ ይህ ሕግ በአገር አቀፍ ደረጃ የብሔራዊ የፆታ ጥቃት አድራሾች ምዝገባ ሥርዓት ማካሄድን፣ ጥቃት የደረሰባቸውን ግለሰቦች ማንነት መደበቅንና የተወሰኑ ጥቃት አድራሾችን በኬሚካል ማኮላሸትን ይፈቅዳል...",politics,No preannotation,2023-01-05 00:32:06.184244+00:00,2023-01-05 00:32:06.184271+00:00,yonasgebeyaw1990
239,No sequence ID (upload ID: 19742),"’ኮሮናቫይረስ፡ ካልተከተቡ አይቀጠሩም’ የሚል ህግ ለአዳዲስ ሠራተኞች ተግባራዊ ሊሆን ይችላል. 
    ኩባንያዎች አዳዲስ ሠራተኞቻቸው፣ ከመቀጠራቸው በፊት እንዲከተቡ ቢጠይቁ ህጋዊ ሊሆን ይችላል ሲሉ የእንግሊዝ የፍትህ ሚንስትር አስታወቁ እንደሮበርት ባክላንድ ከሆነ ነባር ሠራተኞች ባላቸው ውል መሠረት ክትባቶችን እንዲወስዱ የመጠየቅ ነገር ላይኖር ይችላል...",health,No preannotation,2023-01-05 00:40:20.287445+00:00,2023-01-05 00:40:20.287473+00:00,yonasgebeyaw1990
250,No sequence ID (upload ID: 19743),"ቻይና ኮሚዩኒስት ፓርቲ የተመሰረተበትን 70ኛ አመት እያከበረች ነው. 
    ቻይና- የቻይና ህዝቦች ሪፐብሊክ (ፒአርሲ) ተብሎ የሚጠራውን የኮሚዩኒስት ፓርቲ የተመሰረተበትን ሰባኛ አመት በደመቀ ሁኔታ እያከበረች ነው በጎርጎሳውያኑ አቆጣጠር 1949 ማኦ ዜዱንግ ወይም ሊቀመንበር ማኦ የኮሚዩኒስት ጥምር ኃይሎች ደም አፋሳሹን የርስ በርስ ጦርነት ማሸነፋቸውን ተከትሎ ፒአርሲ መመስረቱን አወጁ...",politics,No preannotation,2023-01-05 00:43:22.399669+00:00,2023-01-05 00:43:22.399696+00:00,yonasgebeyaw1990
320,No sequence ID (upload ID: 19664),"በኢትዮጵያ መንግሥትና በትግራይ አመራሮች መካከል ንግግር መቀጠሉን ተመድ አስታወቀ. 
    በኢትዮጵያ መንግሥት እና በትግራይ አመራሮች መካከል ያለው ውይይት መቀጠሉን የተባበሩት መንግሥታት ድርጅት አስታወቀ የተባበሩት መንግሥታት ድርጅት ምክትል ዋና ፀሐፊ አሚና መሐመድ አዲስ አበባ ውስጥ ዛሬ ረቡዕ የካቲት 02/2014 ዓ.ም ከጋዜጠኞች ጋር በነበራቸው ቆይታ ነው ይህንን የተናገሩት...",politics,No preannotation,2023-01-05 04:43:20.128301+00:00,2023-01-05 04:43:20.128361+00:00,atnafuatx
321,No sequence ID (upload ID: 19666),"በኢትዮጵያ በሺህ የሚቆጠሩ ሐኪሞች ለምን ሥራ አጥ ሆኑ?. 
    ከሦስት ዓመት በፊት በርካታ የኢትዮጵያ ሐኪሞች ሰልፍ ወጡ ደመወዛችን ይጨመር፣ የሚደርስብን የመብት ጥሰት ይገታ፣ የሕክምና ሥርዓቱ ይሻሻል፣ የሕክምና መስጫ ቁሳቁሶች ይሟሉ ከጥያቄዎቻቸው ጥቂቱ ናቸው...",health,No preannotation,2023-01-05 04:43:34.029432+00:00,2023-01-05 04:43:34.029477+00:00,atnafuatx
322,No sequence ID (upload ID: 19665),"ኮሮናቫይረስ ፡ ባንነካካ፣ ባንተቃቀፍ፣ ባንሳሳም በጤናችን ላይ የሚጎድል ነገር ይኖር ይሆን?. 
    ያለፈው የፈረንጆች ዓመት በጥቅሉ ካየነው መልካም ዓመት አልነበረም አራራቀን እንጂ አላቀራረበንም...",health,No preannotation,2023-01-05 04:44:06.895068+00:00,2023-01-05 04:44:06.895126+00:00,atnafuatx
323,No sequence ID (upload ID: 19667),"በሱዳን የሚገኙ የትግራይ ተወላጅ ሰላም አስከባሪዎች ወደ ኢትዮጵያ አንመለስም አሉ. 
    በሱዳን የሚገኙ በመቶዎች የሚቆጠሩ የትግራይ ተወላጅ የተባበሩት መንግሥታት ድርጅት የሰላም አስከባሪ ኃይሎች ወደ ኢትዮጵያ አንመለስም ማለታቸውን ኤኤፍፒ የዜና ወኪል ዘገበ እንደ ዘገባው ከሆነ የሰላም አስከባሪዎቹ ለመመለስ ፍቃደኛ ያልሆኑት ለደህንነታቸው በመስጋት ነው...",politics,No preannotation,2023-01-05 04:44:17.103516+00:00,2023-01-05 04:44:17.103544+00:00,atnafuatx
