 ,en_review,yo_review,yo_mt_review,rating,sentiment
57,The result is a work in which style and story unite to create a singularly mesmerizing look at a culture within a culture.,Èsì isé na je ki  àsà ati ìṣe parapò lati gbé àsà ati ìṣe won jade lọ́nà to dara.,Abajade jẹ iṣẹ kan ninu eyiti ara ati itan ṣe ṣọkan lati ṣẹda wiwo alarinrin kan ni aṣa kan laarin aṣa kan.,7,positive
58,"Was glued!!!!

I enjoyed it. It was brilliant coming from the stables of Hollywood movies. Not a wasted time spent","Ó mu mí  mólè !!!
 
Mo gbádùn rẹ. Èyí jẹ́ eré àgbéléwò tó dára púpò to jáde wá lá́ti inú àwọn fíìmù Hollywood . Mi ò fi àkókò mi ṣòfò rara.","A ti fọwọ kan !!!!

Mo gbadun re. O wu ni wiwa lati awọn ibùso ti Hollywood sinima. Ko si akoko ti o padanu",7,positive
59,One salutary feature of this sharply observed film is that it does not eel compelled to make Seyi in any way magical: he cannot transcend the sump of addiction and corruption in which he allows himself to sink.,"Ę̀yà – ara gbòógì nípa eré àgbéléwò dáradára yìí ni pé , kò wẹ̀ Seyi mó  rárá : kò le wẹ ara ẹ̀ mó nínú àfésódì àti ìbàjé tó kó ra ẹ̀ sí",Ẹya salutary kan ti fiimu ti a ṣe akiyesi ni wiwọ ni pe ko fi agbara mu eel lati ṣe Seyi ni ọna eyikeyi ti o jẹ idan: ko le kọja apejọ afẹsodi ati ibajẹ ninu eyiti o gba ararẹ laaye lati rì.,7,positive
60,"""Narradores de Javé"" is a funny and dramatic simple story supported by a good and original screenplay, great direction and excellent performances of the cast formed by actors, actresses and amateurish simple persons.","“ Narradores de jave"" Jẹ́ eré tó ń  pánilérìn pẹ̀lú ìṣẹ̀lẹ̀ pérétè  tí a tì léyìn pelu  àwòrán gidi , ìpele sí ìpele tó dára tó sì kún fún àwọn  òṣèré  lókùrin ati lóbìnrin.","""Narradores de Javé"" jẹ itan ti o rọrun ati iyalẹnu ti o ni atilẹyin nipasẹ iboju ti o dara ati atilẹba, itọsọna nla ati awọn iṣere ti o dara julọ ti simẹnti ti o ṣẹda nipasẹ awọn oṣere, awọn oṣere ati awọn eniyan ti o rọrun amateurish.",7,positive
61,"""Narradores de Javé"", a generally hidden treasure even here in Brazil, is a very good Brazilian film with a simple, but good story.","“Narradores de jave"" eré àgbéléwò ti àwọn ènìyàn ò ti mò nípa púpò kódà ni ìlú Brazil ti wón tí ń ṣe é , jẹ́ eré àgbéléwò Brazil tó dára tó sì jẹ́ pàtóo.","""Narradores de Javé"", ohun-ini ti o farapamọ ni gbogbogbo paapaa nibi ni Ilu Brazil, jẹ fiimu Brazil ti o dara pupọ pẹlu irọrun, ṣugbọn itan ti o dara.",7,positive
62,"A story told like no other
It's a quality movie, watch it with an open mind.","Ìtàn tí a  gbélẹ̀ ni ọ̀nà tó yàtọ̀ 
Eléyìí jẹ́ eré àgbéléwò to múná-dóko . Wo eré yìí pẹ̀lú inú kan.","Itan kan ti a sọ bi ko si miiran
O jẹ fiimu ti o ni agbara, wo pẹlu ọkan ti o ṣi.”",7,positive
63,"Good but Kinda Cheesy
I liked this murder mystery from Nigeria. 
The plot was thick and readable part way in but far enough in to keep my interest.","O dára sùgbọ́n ó rújú díè
Mo féràn àdìtú nípa ìpànìyàn ti orílè-èdè Nàìjíríà. Àwọn ìsèlè da sùgbón ènìyàn tilè mọ ibi tí eré náà ń lọ àmọ́ mo ní ìfé síí eré náà.","O dara ṣugbọn Kinda Cheesy
Mo feran ohun ijinlẹ ipaniyan yii lati Naijiria.
Idite naa nipọn ati ọna kika ni apakan ṣugbọn o to lati tọju anfani mi. ”",7,positive
64,"A good Nigerian movie

The war in Nigeria is a very regrettable conflict and this film shows us the dark side of the country; it's a good action drama movie.","Eré àgbéléwò ti Nàìjíríà tó dára ni èyí
 
Ogun tí ó ń ṣẹlẹ̀ ní orílè-èdè Nàìjíríà yìí jẹ́ rògbòdìyàn tí kò dára, eré yìí fi ìhà búburú orílè-èdè yìí hàn. Erè tó ní ìjà ni.","Fiimu Naijiria to dara

Ogun ni Nigeria jẹ rogbodiyan abamọ pupọ ati pe fiimu yii fihan wa ni ẹgbẹ dudu ti orilẹ-ede naa; o jẹ fiimu ere iṣe ti o dara.",7,positive
65,"Juju stories is a three short stories in a 1 hr 20 mins movie. The first story 'Love Portion' is where the juice is, the second story is 'Yam' is a woeful failure and 'Suffer The Witch' is eerily good. It is a win, 2 out of 3 were good.","Ìtàn nípa ògùn pín sí oríṣi mẹ́ta nínú eré àgbéléwò tó pàdé sí wákàtí kan lé ogún ìṣéjú. Ìtàn  àkókó “love portion"" lódùn ju . Elékejì “yam"" burú jáì àti elékeèta ‘suffer the witch' dùn díẹ̀. Eré méjì nínu méta dára, wọ́n gbìyànjú.","Awọn itan Juju jẹ itan kukuru mẹta ni fiimu 1 wakati 20 iṣẹju kan. Itan akọkọ 'Ipin Ifẹ' ni ibi ti oje naa wa, itan keji jẹ 'Yam' jẹ ikuna ti o buruju ati 'Jijiya Ajẹ' dara pupọ. O ti wa ni a win, 2 ti 3 wà ti o dara.",7,positive
66,"It's good if you enjoy the subject

If this is a subject you like then it's a decent movie.

But it is extremely subdued and slow. The movie makes it worse and often is as loud as the speaking.","O dára tí ó bá gbádùn kókó- òrò eré àgbéléwò náà
Tí ó bá  jẹ́ pé ķókó òrò  náà ló gbádùn dájúdájú eré àgbéléwò tí ó dára ni.
Àmọ́ bí fíìmù náà ti ń lọ ti fàà jù. Níṣe ló dà bíi eni wípé wọ́n fẹ́ tẹlè múyé.","O dara ti o ba gbadun koko-ọrọ naa

Ti eyi jẹ koko-ọrọ ti o fẹran lẹhinna o jẹ fiimu ti o tọ.

Ṣugbọn o ti tẹriba pupọ ati o lọra. Fiimu naa jẹ ki o buru si ati nigbagbogbo n pariwo bi sisọ.”",7,positive
67,"I'd say: worth watching!

Well made, well played, good actors, even though it might seem a bit slow at times (and over 2 hrs altogether), I still think it is worth watching anytime. Of course, it is not the brightest and happiest movie to watch during these corona and pandemic times...

but I liked it.","Mo maa sọpé: Ó tó bẹ, ó ju be lo!
 
Eré àgbéléwò náà dára ,ó kún fún àwọn  òshèré tó mọ  isé. Bó tilẹ̀ jẹ́ pé ó n fáà lẹ́kọ̀ọ̀kan (bíi wákàtí méjì lápapò) . Lọ́kàn mi eeré náà tó bẹ́ẹ̀ . Eré àgbéléwò yìí kò sí lára àwọn fíìmù  tó dára jù, tí ó yẹ kí ènìyàn wò ni àsìkò kòrónà yìí……
 
Àmọ́ mo fẹ́ràn rẹẹ̀.","Emi yoo sọ: tọ lati wo!

Ti a ṣe daradara, dun daradara, awọn oṣere ti o dara, botilẹjẹpe o le dabi pe o lọra diẹ ni awọn akoko (ati ju awọn wakati 2 lapapọ), Mo tun ro pe o tọ lati wo nigbakugba. Nitoribẹẹ, kii ṣe fiimu didan julọ ati idunnu julọ lati wo lakoko awọn akoko corona ati awọn akoko ajakaye-arun…

sugbon mo feran re.",7,positive
68,"Realistic but slow pacing and very melodramatic.

Good acting, based on true events and a decent story. The pacing was a little too slow for my liking and some scenes feel like a made-for-tv movie (the cheese music and the over dramatization).

Overall watchable if you know what you are getting into ahead of time.","Eré- aládùn tó ní ìrírí  tó sì ń lo létòlétò.
 
Eré  tó dára, tó sì dá lóríi  ìṣẹ̀lẹ̀ tó ń lọ káàkàkiri,  ìtàn náà sì  jágere, àmọ́  wọ́n o ṣe kíá kíá , ṣe ló fáà , àti pé  irúfé  orin tí wọ́n lò àti bí wọn ti gbàkókò ènìyàn kò yẹ fún irú eré àgbéléwò báyìí .
Àmọ́  ó dára ní wíwò fún ẹni  tó bá ní àkòkò púpò lọ́wọ́.","“Otitọ ṣugbọn o lọra pacing ati aladun pupọ.

Iṣe iṣe ti o dara, da lori awọn iṣẹlẹ otitọ ati itan ti o tọ. Pacing naa lọra diẹ fun ifẹ mi ati pe diẹ ninu awọn iwoye kan lero bi fiimu ti a ṣe-fun-TV (orin warankasi ati iṣere lori).

Iwoye gbogbogbo ti o ba mọ kini o n wọle ṣaaju akoko. ”",7,positive
69,"Interesting but...

It was too much melodramatic, but I enjoyed it. On the other hand this is a great tribute to all the medical staff who where at the epicenter of the crisis.","Òládùn àmọ́….
 
Àsọdùn pọ̀ nínú eré  náà. Ṣùgbọ́n mo gbádùn rẹ̀. Lọ́nà míràn ẹ̀wẹ̀, eléyìí wá láti gbóríyìn fà wọn dókítà àti elétò ara tí wọn kọjú àwọn àarùn káàkiri àgbáyé.","O yanilenu ṣugbọn ...

O jẹ melodramatic pupọ, ṣugbọn Mo gbadun rẹ. Ni apa keji eyi jẹ oriyin nla si gbogbo oṣiṣẹ iṣoogun ti o wa ni akọkọ ti aawọ naa. ”",7,positive
70,"In an age of COVID-19, there is still worse. Fascinating Movie.","Láyé àarùn covid-19 yìí, moférè lè má gbàgbó pé àwọn fíìmù to dára báyìí si wa.","Ni ọjọ-ori ti COVID-19, buru si tun wa. Fiimu alarinrin.",7,positive
71,"Nice cross-country movie

The only thing that I don't like about this movie is the way there was little or no interaction with the Nigerian or Indian environment.

Beautiful romantic movie.","Eré àgbéléwò dìdára lórí jákèjádò- orílè-èdè 
 
Oun kan pàtó tí mi ò  féràn nípa fíìmù yìí ni pé ko si ibásepò pẹlu ágbègbè orílè-èdè Nàìjíríà ati india bó ti  wu ó kéré mọ. 
 
Eré àgbéléwò ìfé tó lárindin lè yìí","""Fiimu agbelebu orilẹ-ede to dara

Ohun kan ṣoṣo ti mi ko fẹran si fiimu yii ni ọna ti ko kere tabi ko si ibaraenisepo pẹlu agbegbe Naijiria tabi India.

Lẹwa romantic movie.""",7,positive
72,Arie and Chuko Esiri’s film is understated in its attunement to the challenges of trying to escape a stagnant existence,Fíìmù Arie ati Chuko Esiri  yénii nípa àfojúsí àtúnṣe sí àwọn ìdíwó  tó wà  láti ṣe àṣeyọrí.,Fiimu Arie ati Chuko Esiri jẹ aibikita ni ibamu si awọn italaya ti igbiyanju lati sa fun aye ti o duro.,7,positive
73,"""Narradores de Javé"" is a funny and dramatic simple story supported by a good and original screenplay, great direction and excellent performances of the cast formed by actors, actresses and amateurish simple persons.","“ Narradores de jave"" Jẹ́ eré tó ń  pánilérìn pẹ̀lú ìṣẹ̀lẹ̀ to dára àti eré ṣíṣe to kún ojú òsùnwọ̀n, ìdarí náà dára púpọ̀, eré náà sì kún fún àwọn  òṣèré lókùrin ati lóbìnrin tí wón ṣe iṣé wọn dájú.","""Narradores de Javé"" jẹ itan ti o rọrun ati iyalẹnu ti o ni atilẹyin nipasẹ iboju ti o dara ati atilẹba, itọsọna nla ati awọn iṣere ti o dara julọ ti simẹnti ti o ṣẹda nipasẹ awọn oṣere, awọn oṣere ati awọn eniyan ti o rọrun amateurish.",7,positive
74,"Juju stories is a three short stories in a 1 hr 20 mins movie. The first story 'Love Portion' is where the juice is, the second story is 'Yam' is a woeful failure and 'Suffer The Witch' is eerily good. It is a win, 2 out of 3 were good.","Ìtàn nípa ògùn pín sí oríṣi mẹ́ta nínú eré àgbéléwò tó pàdé sí wákàtí kan lé ogún ìṣéjú. Ìtàn àkọ́kọ́ “love portion"" lódùn ju . Elékejì “yam"" burú jáì àti elékeèta ‘suffer the witch' dùn díẹ̀. Eré méjì nínu méta dára, wọ́n gbìyànjú.","Awọn itan Juju jẹ itan kukuru mẹta ni fiimu 1 wakati 20 iṣẹju kan. Itan akọkọ 'Ipin Ifẹ' ni ibi ti oje naa wa, itan keji jẹ 'Yam' jẹ ikuna ti o buruju ati 'Jijiya Ajẹ' dara pupọ. O ti wa ni a win, 2 ti 3 wà ti o dara.",7,positive
75,"I'd say: worth watching!

Well made, well played, good actors, even though it might seem a bit slow at times (and over 2 hrs altogether), I still think it is worth watching anytime. Of course, it is not the brightest and happiest movie to watch during these corona and pandemic times...

but I liked it.","Mo maa sọpé: Ó tó bẹ, ó ju be lo!
 
Eré àgbéléwò náà dára ,ó kún fún àwọn  òshèré tó mọ  isé. Bó tilẹ̀ jẹ́ pé ó n fáà lẹ́kọ̀ọ̀kan ( bíi wákàtí méjì lápapò) . Lọ́kàn mi eeré náà tó bẹ́ẹ̀ . Eré àgbéléwò yìí kò sí lára àwọn fíìmù  tó dára jù, tí ó yẹ kí ènìyàn wò ni àsìkò kòrónà yìí……
 
Àmọ́ mo fẹ́ràn rẹẹ̀.","Emi yoo sọ: tọ lati wo!

Ti a ṣe daradara, dun daradara, awọn oṣere ti o dara, botilẹjẹpe o le dabi pe o lọra diẹ ni awọn akoko (ati ju awọn wakati 2 lapapọ), Mo tun ro pe o tọ lati wo nigbakugba. Nitoribẹẹ, kii ṣe fiimu didan julọ ati idunnu julọ lati wo lakoko awọn akoko corona ati awọn akoko ajakaye-arun…

sugbon mo feran re.",7,positive
76,"Nice cross-country movie

The only thing that I don't like about this movie is the way there was little or no interaction with the Nigerian or Indian environment.

Beautiful romantic movie.","Eré àgbéléwò dìdára lórí jákèjádò- orílè-èdè 
 
Oun kan pàtó tí mi ò  féràn nípa fíìmù yìí ni pé ko si ibásepò pẹlu ágbègbè orílè-èdè Nàìjíríà ati india bó ti  wu ó kéré mọ. 
 
Eré àgbéléwò ìfé tó lárindin lè yìí","Fiimu agbelebu orilẹ-ede to dara

Ohun kan ṣoṣo ti mi ko fẹran si fiimu yii ni ọna ti ko kere tabi ko si ibaraenisepo pẹlu agbegbe Naijiria tabi India.

Lẹwa romantic movie.",7,positive
77,"Was glued!!!!

I enjoyed it. It was brilliant coming from the stables of Hollywood movies. Not a wasted time spent","Ó mu mí  mólè !!!
 
Mo gbádùn rẹ. Èyí jẹ́ eré àgbéléwò tó dára púpò to jáde wá lá́ti inú àwọn fíìmù Hollywood . Mi ò fi àkókò mi ṣòfò rara.","""A ti fọwọ kan !!!!

Mo gbadun re. O wu ni wiwa lati awọn ibùso ti Hollywood sinima. Ko si akoko ti o padanu""",7,positive
78,This story was a beautiful picture of the balance of joy and sorrow during the time of the Nigerian Civil War. I loved it and I would recommend it.,Eréym yìí jẹ́ àwòrán dídára tí ó sá fihàn iwọntún-wọnsì láàrin ayo àti ìbànújẹ́ nígbà ìjà ogún abẹlẹ ni Nàìjíríà. Mo feran rẹ mọ sì tún ro awon eniyan lati wo.,Itan yii jẹ aworan ẹlẹwa ti iwọntunwọnsi ayọ ati ibanujẹ ni akoko Ogun Abele Naijiria. Mo nifẹ rẹ ati pe Emi yoo ṣeduro rẹ.,7,positive
79,"No words to describe the power of this movie and its reminder of how fortunate it is to have never lived through a civil war. Extraordinary story telling of tragic, recent Nigerian history and the humanity within it all.",Kò sí ọ̀rọ̀ kánkán tí ó le júwe irú agbára tí ère yìí ni ati wípé ó ṣe ìrántí oriire tí ó jé láti là ìjà abéle kọjá. Ìtàn àgbàyanu tí ó sọ nípa ìtàn ìṣẹ̀lẹ̀ ni burúkú tí orílẹ̀-èdè Nàìjíríà àti nípa àwọn ènìyàn inú rẹ.,"Ko si awọn ọrọ lati ṣapejuwe agbara ti fiimu yii ati olurannileti rẹ ti bi o ṣe ni orire to lati ko tii gbe ninu ogun abele rara. Itan iyalẹnu ti o buruju, itan-akọọlẹ Naijiria aipẹ ati ẹda eniyan laarin gbogbo rẹ.",7,positive
80,Fantastic lead acting. Left emotionally devastated. Story is powerful.,Ise Òṣeré tí ó pè dé gé tí ó sì ní ìmọ̀lára gidigidi. Ìtàn na lágbára.,Ikọja asiwaju osere. Osi taratara devastated. Itan lagbara.,7,positive
81,This film is is a true story and is absolutely brilliant and moving.,Ere yìí jé ìtàn tòótọ́ tí ó sì jẹ ìṣe ọpọlọ,Fiimu yii jẹ itan otitọ ati pe o wuyi ati gbigbe.,7,positive
82,"I  just watched this at The Newport Beach Film Festival, and this has got to be one of the best movies I have ever seen. The movie had a good pace with excellent writing & production.","MO ṣẹ̀ṣẹ̀ wo ère yìí ni The Newport Beach Film Festival, o si je ará àwọn ère tí ó dára púpọ̀ tí mo ti wò. Ère náà ni ìwọ̀n tí ó dára pẹ̀lú kiko àti ìgbèjà de tí ó dára.","Mo kan wo eyi ni The Newport Beach Film Festival, ati pe eyi ni lati jẹ ọkan ninu awọn fiimu ti o dara julọ ti Mo ti rii tẹlẹ. Fiimu naa ni iyara to dara pẹlu kikọ ati iṣelọpọ to dara julọ.",7,positive
83,I have read the book and i thought that the film was brilliant with very strong performances by the main actors. One of the best films I have seen this year with old news footage interwoven with the main story,"MO ti ká ìwé náà, mo sì rọ wípé èrè náà dára pẹlu iṣẹ́ tó lágbára nípasẹ̀ àwọn Òṣeré pàtàkì. Ó jé ọkàn lára àwọn ère tó dára tí mo ti wò nínú ọdún yìí pẹlu ìròyìn àtijó tó wepọ mọ ìtàn náà.",Mo ti ka iwe naa ati pe Mo ro pe fiimu naa jẹ didan pẹlu awọn iṣẹ ṣiṣe ti o lagbara pupọ nipasẹ awọn oṣere akọkọ. Ọkan ninu awọn fiimu ti o dara julọ ti Mo ti rii ni ọdun yii pẹlu awọn aworan iroyin atijọ ti o ni ajọṣepọ pẹlu itan akọkọ,7,positive
84,"Great ending. This movie kept me interested until the end, which is not easy to find in movies these days. A little predictable but still has suspense.",Ìparí tí ó dára. Ère yìí mú kí nifẹ si títí dé ìparí tí ó sì ní ra láti rí nínú àwọn ère láyé òde yìí. Bó tilẹ̀ jẹ́ pé èèyàn lè sọ nkan ti o ṣẹlẹ̀ nínú eré náà sibesibe ó ti fi èèyàn sínú òkùnkùn.,"Ipari nla. Fiimu yii jẹ ki n nifẹ si titi di opin, eyiti ko rọrun lati wa ninu awọn fiimu ni awọn ọjọ wọnyi. Asọtẹlẹ diẹ ṣugbọn tun ni ifura.",7,positive
85,lol dis movie is funny ð???ð???ð???ð???ð???ð???ð???,Ere yìí panilerin,lol dis movie is funny ð???ð???ð???ð???ð???ð???ð???,7,positive
86,"Destiny Ekaragha's ""Gone Too Far"" is so London, so Naijia, so Jamaica, and just so hilarious to boot. It had me in stitches, laughing so hard until those stitches opened. Loved the movie's fast paced story-line, catchy sound tracks, brilliant cast, and talented actors","Ise Destiny Ekaragha ""Gone too far"" jọ londonu, Naijiria ati Jamaica, ó sì pani lè rìn púpò. ó mú mi sínú aranpo, mo sì rẹ́rìn-ín kárakára títí tí aranpọ náà fi ja. Mo feran ìtàn ère náà tí ó ní ìwọ̀n tí ó yára, pelu orin rẹ tó peni mọ́ra.","Destiny Ekaragha's ""Ti lọ Ju jina"" jẹ bẹ London, bẹ Naijia, bẹ Jamaica, ati ki o kan ki panilerin lati bata. O ni mi ni awọn aranpo, n rẹrin pupọ titi ti awọn aranpo yẹn yoo ṣii. O nifẹ si laini itan ti o yara ti fiimu naa, awọn orin ohun mimu, simẹnti didan, ati awọn oṣere alamọdaju",7,positive
